15/02/1962,24:00:00,4.63
16/02/1962,24:00:00,4.6
17/02/1962,24:00:00,4.59
18/02/1962,24:00:00,4.57
19/02/1962,24:00:00,4.7
20/02/1962,24:00:00,4.89
21/02/1962,24:00:00,4.8
22/02/1962,24:00:00,4.7
23/02/1962,24:00:00,4.69
24/02/1962,24:00:00,4.63
25/02/1962,24:00:00,4.63
26/02/1962,24:00:00,4.56
27/02/1962,24:00:00,4.45
28/02/1962,24:00:00,4.44
1/3/1962,24:00:00,4.4
2/3/1962,24:00:00,4.35
3/3/1962,24:00:00,4.34
4/3/1962,24:00:00,4.3
5/3/1962,24:00:00,4.3
6/3/1962,24:00:00,4.58
7/3/1962,24:00:00,5.2
8/3/1962,24:00:00,4.98
9/3/1962,24:00:00,4.95
10/3/1962,24:00:00,5.08
11/3/1962,24:00:00,4.93
12/3/1962,24:00:00,4.82
13/03/1962,24:00:00,4.83
14/03/1962,24:00:00,4.79
15/03/1962,24:00:00,4.77
16/03/1962,24:00:00,5.14
17/03/1962,24:00:00,5.11
18/03/1962,24:00:00,5.16
19/03/1962,24:00:00,5.23
20/03/1962,24:00:00,5.28
21/03/1962,24:00:00,5.44
22/03/1962,24:00:00,5.71
23/03/1962,24:00:00,6.04
24/03/1962,24:00:00,6.39
25/03/1962,24:00:00,6.36
26/03/1962,24:00:00,5.9
27/03/1962,24:00:00,5.7
28/03/1962,24:00:00,5.63
29/03/1962,24:00:00,5.39
30/03/1962,24:00:00,5.23
31/03/1962,24:00:00,5.18
1/4/1962,24:00:00,5
2/4/1962,24:00:00,4.94
3/4/1962,24:00:00,4.97
4/4/1962,24:00:00,5.2
5/4/1962,24:00:00,5.54
6/4/1962,24:00:00,5.82
7/4/1962,24:00:00,6.03
8/4/1962,24:00:00,6.07
9/4/1962,24:00:00,6.21
10/4/1962,24:00:00,6.41
11/4/1962,24:00:00,6.41
12/4/1962,24:00:00,6.54
13/04/1962,24:00:00,6.59
14/04/1962,24:00:00,6.27
15/04/1962,24:00:00,6.41
16/04/1962,24:00:00,6.35
17/04/1962,24:00:00,6.16
18/04/1962,24:00:00,6.1
19/04/1962,24:00:00,5.79
20/04/1962,24:00:00,5.56
21/04/1962,24:00:00,5.54
22/04/1962,24:00:00,5.52
23/04/1962,24:00:00,5.44
24/04/1962,24:00:00,5.27
25/04/1962,24:00:00,5.23
26/04/1962,24:00:00,5.19
27/04/1962,24:00:00,5.54
28/04/1962,24:00:00,5.78
29/04/1962,24:00:00,5.8
30/04/1962,24:00:00,6.19
1/5/1962,24:00:00,6.6
2/5/1962,24:00:00,6.9
3/5/1962,24:00:00,6.67
4/5/1962,24:00:00,6.4
5/5/1962,24:00:00,6.16
6/5/1962,24:00:00,5.99
7/5/1962,24:00:00,5.75
8/5/1962,24:00:00,5.71
9/5/1962,24:00:00,5.93
10/5/1962,24:00:00,6.1
11/5/1962,24:00:00,6.43
12/5/1962,24:00:00,6.67
13/05/1962,24:00:00,6.95
14/05/1962,24:00:00,7.01
15/05/1962,24:00:00,7.3
16/05/1962,24:00:00,7.57
17/05/1962,24:00:00,7.54
18/05/1962,24:00:00,7.41
19/05/1962,24:00:00,7.19
20/05/1962,24:00:00,7
21/05/1962,24:00:00,6.74
22/05/1962,24:00:00,6.4
23/05/1962,24:00:00,6.06
24/05/1962,24:00:00,5.83
25/05/1962,24:00:00,5.65
26/05/1962,24:00:00,5.5
27/05/1962,24:00:00,5.45
28/05/1962,24:00:00,5.3
29/05/1962,24:00:00,5.17
30/05/1962,24:00:00,5.09
31/05/1962,24:00:00,5
1/6/1962,24:00:00,4.91
2/6/1962,24:00:00,4.88
3/6/1962,24:00:00,4.88
4/6/1962,24:00:00,4.99
5/6/1962,24:00:00,5.17
6/6/1962,24:00:00,5.2
7/6/1962,24:00:00,5.23
8/6/1962,24:00:00,5.38
9/6/1962,24:00:00,5.26
10/6/1962,24:00:00,5.06
11/6/1962,24:00:00,5.33
12/6/1962,24:00:00,5.52
13/06/1962,24:00:00,5.44
14/06/1962,24:00:00,5.22
15/06/1962,24:00:00,5.13
16/06/1962,24:00:00,5.11
17/06/1962,24:00:00,5.02
18/06/1962,24:00:00,4.95
19/06/1962,24:00:00,4.84
20/06/1962,24:00:00,4.85
21/06/1962,24:00:00,4.91
22/06/1962,24:00:00,4.88
23/06/1962,24:00:00,4.9
24/06/1962,24:00:00,4.85
25/06/1962,24:00:00,4.96
26/06/1962,24:00:00,5.1
27/06/1962,24:00:00,4.96
28/06/1962,24:00:00,4.99
29/06/1962,24:00:00,5.35
30/06/1962,24:00:00,5.47
1/7/1962,24:00:00,5.54
2/7/1962,24:00:00,5.37
3/7/1962,24:00:00,5.02
4/7/1962,24:00:00,4.87
5/7/1962,24:00:00,4.82
6/7/1962,24:00:00,4.79
7/7/1962,24:00:00,4.87
8/7/1962,24:00:00,4.8
9/7/1962,24:00:00,4.67
10/7/1962,24:00:00,4.68
11/7/1962,24:00:00,4.65
12/7/1962,24:00:00,4.58
13/07/1962,24:00:00,4.54
14/07/1962,24:00:00,4.54
15/07/1962,24:00:00,4.53
16/07/1962,24:00:00,4.48
17/07/1962,24:00:00,4.41
18/07/1962,24:00:00,4.41
19/07/1962,24:00:00,4.39
20/07/1962,24:00:00,4.4
21/07/1962,24:00:00,4.4
22/07/1962,24:00:00,4.36
23/07/1962,24:00:00,4.35
24/07/1962,24:00:00,4.33
25/07/1962,24:00:00,4.32
26/07/1962,24:00:00,4.3
27/07/1962,24:00:00,4.3
28/07/1962,24:00:00,4.27
29/07/1962,24:00:00,4.27
30/07/1962,24:00:00,4.27
31/07/1962,24:00:00,4.33
1/8/1962,24:00:00,4.37
2/8/1962,24:00:00,4.27
3/8/1962,24:00:00,4.27
4/8/1962,24:00:00,4.21
5/8/1962,24:00:00,4.11
6/8/1962,24:00:00,4.12
7/8/1962,24:00:00,4.27
8/8/1962,24:00:00,4.18
9/8/1962,24:00:00,4.12
10/8/1962,24:00:00,4.26
11/8/1962,24:00:00,4.28
12/8/1962,24:00:00,4.24
13/08/1962,24:00:00,4.33
14/08/1962,24:00:00,4.53
15/08/1962,24:00:00,5.07
16/08/1962,24:00:00,5.61
17/08/1962,24:00:00,5.58
18/08/1962,24:00:00,5.33
19/08/1962,24:00:00,5.05
20/08/1962,24:00:00,5.22
21/08/1962,24:00:00,5.16
22/08/1962,24:00:00,5.32
23/08/1962,24:00:00,5.7
24/08/1962,24:00:00,5.47
25/08/1962,24:00:00,5.21
26/08/1962,24:00:00,5.59
27/08/1962,24:00:00,6.06
28/08/1962,24:00:00,6.16
29/08/1962,24:00:00,5.89
30/08/1962,24:00:00,5.46
31/08/1962,24:00:00,5.2
1/9/1962,24:00:00,5.13
2/9/1962,24:00:00,5.05
3/9/1962,24:00:00,5.1
4/9/1962,24:00:00,5.1
5/9/1962,24:00:00,5.05
6/9/1962,24:00:00,5.12
7/9/1962,24:00:00,5.3
8/9/1962,24:00:00,5.32
9/9/1962,24:00:00,5.17
10/9/1962,24:00:00,5.36
11/9/1962,24:00:00,5.21
12/9/1962,24:00:00,4.96
13/09/1962,24:00:00,4.88
14/09/1962,24:00:00,4.77
15/09/1962,24:00:00,4.68
16/09/1962,24:00:00,4.68
17/09/1962,24:00:00,4.85
18/09/1962,24:00:00,4.99
19/09/1962,24:00:00,5.02
20/09/1962,24:00:00,4.96
21/09/1962,24:00:00,4.82
22/09/1962,24:00:00,4.85
23/09/1962,24:00:00,4.87
24/09/1962,24:00:00,5.02
25/09/1962,24:00:00,4.8
26/09/1962,24:00:00,4.76
27/09/1962,24:00:00,4.58
28/09/1962,24:00:00,4.56
29/09/1962,24:00:00,4.53
30/09/1962,24:00:00,4.51
1/10/1962,24:00:00,4.47
2/10/1962,24:00:00,4.68
